id,text
300021020,Well. Zorayas has placed her trust in you. All the more reason I must tell you.
300021030,"That some things are better left unknown. Besides, no-one should be blamed for their heritage."
300021040,Think about it. We are resisting the ways of the Erdtree itself.
300021050,What matters one's lineage in such a crisis?
300022000,"No, I haven't seen Zorayas anywhere."
300022010,And she has no scouting duties now.
300022020,Has she gone off in search of answers?
300022030,Why won't she just listen...
300023000,May I ask your aid?
300023010,"Not as the Manor's proprietress, but as Zorayas' mother."
300023020,"If she discovers the answer to her question, and it causes distress,"
300023030,have her drink this potion.
300023040,To purge that which would cause her pain.
300024000,"Yes, I know."
300024010,My wish is a grave disrespect to her.
300024020,No different than the Erdtree's imposition.
300024030,But I've no choice... It must be done.
300025000,"Thank you, for allowing me this."
300025010,I will never be a good mother. My heart is too frail.
300025020,Our Lord must have known this all along.
300025030,My meekness is all too clear...
300026000,"Really, she is dead, then..."
300026010,My gratitude for your forthrightness.
300026020,If you would...allow me some time alone.
300029000,"Please, allow me some time alone."
300030000,I see that you've stayed the path of champions.
300030010,"This is your usual reward. Please, take it."
300030020,Perhaps you are ready. Might you see our Lord?
300030030,"Our Lord will no doubt welcome you. Another kindred spirit, treading the path of champions."
300031000,"Yes, as it should be."
300031010,"Now, close your eyes for a moment."
300031020,I will transport you to the Lord's chamber.
300031030,"Farewell, then."
300031040,May your visit be fruitful.
300032000,"I see... Well, I cannot make you take the leap."
300032010,But do know this.
300032020,"To follow the path of valour, an audience with our Lord is essential."
300032030,"In order to defy this debasement, and rise up against the Erdtree."
300032040,Like a true recusant of the Volcano Manor.
300033000,Won't you consider having an audience with our Lord?
300033010,"Our Lord will no doubt welcome you. Another kindred spirit, treading the path of champions."
300040000,You...
300040010,It's true then. You've defeated our Lord.
300040020,"No, I must thank you. Our Lord was yet weak. You have taught us that."
300040030,"Defeat is not the end. Our Lord is immortal, and will one day rise again, stronger."
300040040,"Until then, I must stay the path, and do my part."
300041000,I will leave the Volcano Manor before long.
300041010,I suggest you do the same.
300041020,"Here is my thanks. For allowing our Lord to be revived, even stronger than before."
300041030,I will miss these encounters.
300041040,The champion who walks the tainted path shines all the more.
300041050,I always was an admirer.
300050000,"Oh, you..."
300050010,Allow me some time.
300050020,"Our Lord's carcass is vast, and not easily consumed."
300050030,"Dear Rykard, please find purchase within me,"
300050040,I wish to be your serpent; your family.
300050050,"One day, let us devour the gods together."
300051000,"Dear Rykard, please find purchase within me,"
300051010,I wish to be your serpent; your family.
300051020,"One day, let us devour the gods together."
300076000,"Now, time for you to leave, I should think."
300076010,Let this intersection of our paths be the last.
300077000,The drawing room is through the hall.
300077010,"Use the key I handed you, and make yourself comfortable."
300078000,What's this?
300078010,Have you reconsidered the prospect?
300078020,"Of rising with us, against the Erdtree?"
300079000,Very well.
300079010,Your decision is most welcome.
300079020,Now you belong to the Volcano Manor family.
300079030,The drawing room lies down the hall. Make yourself comfortable.
300080000,"Now, time for you to leave, I should think."
300080010,Let this intersection of our paths be the last.
300081000,The drawing room is through the hall.
300081010,"Use the key I handed you, and make yourself comfortable."
300082000,"Now you are a recusant true, and a full-fledged member of the Volcano Manor."
300082010,I am pleased to have you on our side.
300110000,Did you see her?
300110010,"The girl, Rya…with her true face."
300110020,...
300110030,"Well, if she confided in you the name Zorayas,"
300110040,then perhaps it is not my place to speak.
300110050,"But as her adoptive mother, I ask of you."
300110060,"Please, be kind to her. Look after young Zorayas."
300110070,Her true visage belies the purity of her heart.
300110080,"…Honestly, I hardly deserve the sweet child."
300111000,"Please, be kind to her. Look after young Zorayas."
300111010,Her true visage belies the purity of her heart.
300112000,Zorayas has placed her trust in you. All the more reason I must tell you.
300112010,"That some things are better left unknown. Besides, no-one should be blamed for their heritage."
300113000,My wish is a grave disrespect to her.
300113010,But I've no choice... It must be done.
300114000,"Sweet Zorayas, have I earned your scorn?"
300200000,This is farewell.
300200010,"Perhaps we will meet again, along the path."
300201000,What is it?
300201010,I have no need of that.
300201020,I must continue devouring my beloved lord...
300202000,"Oh, you..."
300202010,Allow me some time.
300202020,Our lord's carcass is not easily consumed.
300800000,
300800010,
300801000,Ngh!
300801010,"Ahh, my lord..."
300801020,Rykard...
300900000,"Oh, Rykard…"
300900010,Let me be your serpent…
301001000,"Oh, yes... Tarnished, are we?"
301001010,"Come to the Lands Between for the Elden Ring, hmm?"
301001020,Of course you have. No shame in it.
301001030,But I'm afraid you're plumb out of luck.
301001040,"You are maidenless. A bit player, fully divorced from the strength of runes."
301001050,Feel free to go off and die in a ditch somewhere.
301002000,"Oh, can't seem to wrap your head around your predicament?"
301002010,It's no surprise. You poor have-nots are a stubborn lot.
301002020,"Fine, then."
301002030,"If you must have a go at it, maidenless as you are, you'll require an education."
301002040,On the ways of the learned Tarnished.
301002050,Are you familiar with grace? The golden light that gives life to you Tarnished.
301002060,You may also behold its golden rays pointing in a particular direction at times.
301002070,That is the guidance of grace. The path that a Tarnished must travel.
301002080,"It's nothing short of a miracle. That the guidance of grace can lead you,"
301002090,"maidenless as you are, to the perfect place to die in obscurity."
301003000,What's the matter?
301003010,"Shouldn't you be off proving yourself, or some such?"
301003020,"Then go on, take the hint and follow the guidance of grace."
301003030,"To Castle Stormveil, on the cliff."
301003040,"And if, by chance, you do find your way to the castle,"
301003050,you may receive a summons. To the famed Roundtable Hold…
301004000,"Guidance will show the way, most certainly."
301004010,"To Castle Stormveil, over on the cliff."
301004020,"The home of the decrepit demigod, Godrick the Grafted."
301004030,"Although I'm afraid you'll never make it that far, hmm."
301004040,"Rest assured, I sympathise, deeply. There's no worse fate than to be maidenless."
301004050,"Oh, but if, by chance, you do find your way to the castle,"
301004060,you may receive a summons. To the famed Roundtable Hold…
301011000,"Oh, yes... Tarnished, are we?"
301011010,"Come to the Lands Between for the Elden Ring, hmm?"
301011020,Of course you have. No shame in it.
301011030,"Unfortunately for you, however, you are maidenless."
301011040,"Without guidance, without the strength of runes, and without an invitation to the Roundtable Hold..."
301011050,"You are fated, it seems, to die in obscurity."
301012000,"Luckily for you, however, there is one shining ray of hope for even the maidenless."
301012010,Me. Varré. Take care to listen.
301012020,Are you familiar with grace? The golden light that gives life to you Tarnished.
301012030,You may also behold its golden rays pointing in a particular direction at times.
301012040,That is the guidance of grace. The path that a Tarnished must travel.
301012050,"Mm, indeed. Grace's guidance holds the answers."
301012060,It will lead you Tarnished to the path you are meant to follow.
301012070,Even if it leads you to your grave.
301013000,"Grace's guidance will reveal the path forward, most certainly."
301013010,"To Castle Stormveil, over on the cliff."
301013020,"The home of the decrepit demigod, Godrick the Grafted."
301014000,"It's time you set off, I should think."
301014010,"To Castle Stormveil, on the cliff, where grace would guide you."
301014020,"If you seek the Elden Ring, maidenless as you are."
301020000,"Ohh, well done, well done indeed."
301020010,"You made it through that entire mess, all the way to Stormveil."
301020020,And off you trotted to the Roundtable Hold… My sincerest congratulations.
301020030,"But, how did you find the Roundtable?"
301020040,"Oh, you don't have to say it."
301020050,"Before, the Roundtable was chock full of venerated warriors, but now, it's home to puff-chests and has-beens."
301020060,I fear you've been terribly disappointed.
